,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
6233,Ulaanbaatar,PM2.5 - Principal,2020-05-11 06:00:00,2020,11,5,6,68.6,158.0,Unhealthy,45.0,UG/M3,1 Hr,Valid
6234,Ulaanbaatar,PM2.5 - Principal,2020-05-11 07:00:00,2020,11,5,7,49.3,135.0,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
6235,Ulaanbaatar,PM2.5 - Principal,2020-05-11 08:00:00,2020,11,5,8,59.1,153.0,Unhealthy,69.0,UG/M3,1 Hr,Valid
6236,Ulaanbaatar,PM2.5 - Principal,2020-05-11 09:00:00,2020,11,5,9,64.5,156.0,Unhealthy,70.0,UG/M3,1 Hr,Valid
6237,Ulaanbaatar,PM2.5 - Principal,2020-05-11 10:00:00,2020,11,5,10,60.2,153.0,Unhealthy,56.0,UG/M3,1 Hr,Valid
6238,Ulaanbaatar,PM2.5 - Principal,2020-05-11 11:00:00,2020,11,5,11,44.6,123.0,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
6239,Ulaanbaatar,PM2.5 - Principal,2020-05-11 12:00:00,2020,11,5,12,30.8,90.0,Moderate,17.0,UG/M3,1 Hr,Valid
6240,Ulaanbaatar,PM2.5 - Principal,2020-05-11 13:00:00,2020,11,5,13,30.7,90.0,Moderate,-999.0,UG/M3,1 Hr,Missing
6241,Ulaanbaatar,PM2.5 - Principal,2020-05-11 15:00:00,2020,11,5,15,48.32179800839755,133.0,Unhealthy for Sensitive Groups,14.0,UG/M3,1 Hr,Valid
6242,Ulaanbaatar,PM2.5 - Principal,2020-05-11 16:00:00,2020,11,5,16,15.2,58.0,Moderate,14.0,UG/M3,1 Hr,Valid
6243,Ulaanbaatar,PM2.5 - Principal,2020-05-11 17:00:00,2020,11,5,17,11.2,47.0,Good,8.0,UG/M3,1 Hr,Valid
6244,Ulaanbaatar,PM2.5 - Principal,2020-05-11 18:00:00,2020,11,5,18,7.9,33.0,Good,5.0,UG/M3,1 Hr,Valid
6245,Ulaanbaatar,PM2.5 - Principal,2020-05-11 19:00:00,2020,11,5,19,6.9,29.0,Good,6.0,UG/M3,1 Hr,Valid
6246,Ulaanbaatar,PM2.5 - Principal,2020-05-11 20:00:00,2020,11,5,20,8.9,37.0,Good,11.0,UG/M3,1 Hr,Valid
6247,Ulaanbaatar,PM2.5 - Principal,2020-05-11 21:00:00,2020,11,5,21,12.0,50.0,Good,15.0,UG/M3,1 Hr,Valid
6248,Ulaanbaatar,PM2.5 - Principal,2020-05-11 22:00:00,2020,11,5,22,16.0,59.0,Moderate,20.0,UG/M3,1 Hr,Valid
6249,Ulaanbaatar,PM2.5 - Principal,2020-05-11 23:00:00,2020,11,5,23,27.0,82.0,Moderate,38.0,UG/M3,1 Hr,Valid
6250,Ulaanbaatar,PM2.5 - Principal,2020-06-11 00:00:00,2020,11,6,0,28.0,84.0,Moderate,29.0,UG/M3,1 Hr,Valid
6251,Ulaanbaatar,PM2.5 - Principal,2020-06-11 01:00:00,2020,11,6,1,17.5,62.0,Moderate,7.0,UG/M3,1 Hr,Valid
6252,Ulaanbaatar,PM2.5 - Principal,2020-06-11 02:00:00,2020,11,6,2,15.2,58.0,Moderate,13.0,UG/M3,1 Hr,Valid
6253,Ulaanbaatar,PM2.5 - Principal,2020-06-11 03:00:00,2020,11,6,3,13.6,54.0,Moderate,12.0,UG/M3,1 Hr,Valid
6254,Ulaanbaatar,PM2.5 - Principal,2020-06-11 04:00:00,2020,11,6,4,10.8,45.0,Good,8.0,UG/M3,1 Hr,Valid
6255,Ulaanbaatar,PM2.5 - Principal,2020-06-11 05:00:00,2020,11,6,5,8.4,35.0,Good,6.0,UG/M3,1 Hr,Valid
6256,Ulaanbaatar,PM2.5 - Principal,2020-06-11 06:00:00,2020,11,6,6,8.7,36.0,Good,9.0,UG/M3,1 Hr,Valid
6257,Ulaanbaatar,PM2.5 - Principal,2020-06-11 07:00:00,2020,11,6,7,10.3,43.0,Good,12.0,UG/M3,1 Hr,Valid
6258,Ulaanbaatar,PM2.5 - Principal,2020-06-11 08:00:00,2020,11,6,8,16.1,59.0,Moderate,22.0,UG/M3,1 Hr,Valid
6259,Ulaanbaatar,PM2.5 - Principal,2020-06-11 09:00:00,2020,11,6,9,17.0,61.0,Moderate,18.0,UG/M3,1 Hr,Valid
6260,Ulaanbaatar,PM2.5 - Principal,2020-06-11 10:00:00,2020,11,6,10,63.5,155.0,Unhealthy,110.0,UG/M3,1 Hr,Valid
6261,Ulaanbaatar,PM2.5 - Principal,2020-06-11 11:00:00,2020,11,6,11,49.7,136.0,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
6262,Ulaanbaatar,PM2.5 - Principal,2020-06-11 12:00:00,2020,11,6,12,29.3,87.0,Moderate,9.0,UG/M3,1 Hr,Valid
6263,Ulaanbaatar,PM2.5 - Principal,2020-06-11 13:00:00,2020,11,6,13,17.6,63.0,Moderate,6.0,UG/M3,1 Hr,Valid
6264,Ulaanbaatar,PM2.5 - Principal,2020-06-11 14:00:00,2020,11,6,14,12.8,52.0,Moderate,8.0,UG/M3,1 Hr,Valid
6265,Ulaanbaatar,PM2.5 - Principal,2020-06-11 15:00:00,2020,11,6,15,9.4,39.0,Good,6.0,UG/M3,1 Hr,Valid
6266,Ulaanbaatar,PM2.5 - Principal,2020-06-11 16:00:00,2020,11,6,16,7.7,32.0,Good,6.0,UG/M3,1 Hr,Valid
6267,Ulaanbaatar,PM2.5 - Principal,2020-06-11 17:00:00,2020,11,6,17,6.8,28.0,Good,6.0,UG/M3,1 Hr,Valid
6268,Ulaanbaatar,PM2.5 - Principal,2020-06-11 18:00:00,2020,11,6,18,6.4,27.0,Good,6.0,UG/M3,1 Hr,Valid
6269,Ulaanbaatar,PM2.5 - Principal,2020-06-11 19:00:00,2020,11,6,19,16.2,60.0,Moderate,26.0,UG/M3,1 Hr,Valid
6270,Ulaanbaatar,PM2.5 - Principal,2020-06-11 20:00:00,2020,11,6,20,24.1,76.0,Moderate,32.0,UG/M3,1 Hr,Valid
6271,Ulaanbaatar,PM2.5 - Principal,2020-06-11 21:00:00,2020,11,6,21,45.0,124.0,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
6272,Ulaanbaatar,PM2.5 - Principal,2020-06-11 22:00:00,2020,11,6,22,30.0,89.0,Moderate,15.0,UG/M3,1 Hr,Valid
6273,Ulaanbaatar,PM2.5 - Principal,2020-06-11 23:00:00,2020,11,6,23,19.0,66.0,Moderate,8.0,UG/M3,1 Hr,Valid
6274,Ulaanbaatar,PM2.5 - Principal,2020-07-11 00:00:00,2020,11,7,0,14.5,56.0,Moderate,10.0,UG/M3,1 Hr,Valid
6275,Ulaanbaatar,PM2.5 - Principal,2020-07-11 01:00:00,2020,11,7,1,10.7,45.0,Good,7.0,UG/M3,1 Hr,Valid
6276,Ulaanbaatar,PM2.5 - Principal,2020-07-11 02:00:00,2020,11,7,2,6.8,28.0,Good,3.0,UG/M3,1 Hr,Valid
6277,Ulaanbaatar,PM2.5 - Principal,2020-07-11 03:00:00,2020,11,7,3,5.4,23.0,Good,4.0,UG/M3,1 Hr,Valid
6278,Ulaanbaatar,PM2.5 - Principal,2020-07-11 04:00:00,2020,11,7,4,6.7,28.0,Good,8.0,UG/M3,1 Hr,Valid
6279,Ulaanbaatar,PM2.5 - Principal,2020-07-11 05:00:00,2020,11,7,5,6.3,26.0,Good,6.0,UG/M3,1 Hr,Valid
6280,Ulaanbaatar,PM2.5 - Principal,2020-07-11 06:00:00,2020,11,7,6,4.6,19.0,Good,3.0,UG/M3,1 Hr,Valid
6281,Ulaanbaatar,PM2.5 - Principal,2020-07-11 07:00:00,2020,11,7,7,2.8,12.0,Good,1.0,UG/M3,1 Hr,Valid
6282,Ulaanbaatar,PM2.5 - Principal,2020-07-11 08:00:00,2020,11,7,8,1.9,8.0,Good,1.0,UG/M3,1 Hr,Valid
6283,Ulaanbaatar,PM2.5 - Principal,2020-07-11 09:00:00,2020,11,7,9,19.4,66.0,Moderate,37.0,UG/M3,1 Hr,Valid
6284,Ulaanbaatar,PM2.5 - Principal,2020-07-11 10:00:00,2020,11,7,10,51.2,140.0,Unhealthy for Sensitive Groups,83.0,UG/M3,1 Hr,Valid
6285,Ulaanbaatar,PM2.5 - Principal,2020-07-11 11:00:00,2020,11,7,11,60.1,153.0,Unhealthy,69.0,UG/M3,1 Hr,Valid
6286,Ulaanbaatar,PM2.5 - Principal,2020-07-11 12:00:00,2020,11,7,12,44.5,123.0,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
6287,Ulaanbaatar,PM2.5 - Principal,2020-07-11 13:00:00,2020,11,7,13,27.2,83.0,Moderate,10.0,UG/M3,1 Hr,Valid
6288,Ulaanbaatar,PM2.5 - Principal,2020-07-11 14:00:00,2020,11,7,14,18.6,65.0,Moderate,10.0,UG/M3,1 Hr,Valid
6289,Ulaanbaatar,PM2.5 - Principal,2020-07-11 15:00:00,2020,11,7,15,12.3,51.0,Moderate,6.0,UG/M3,1 Hr,Valid
6290,Ulaanbaatar,PM2.5 - Principal,2020-07-11 16:00:00,2020,11,7,16,8.6,36.0,Good,5.0,UG/M3,1 Hr,Valid
6291,Ulaanbaatar,PM2.5 - Principal,2020-07-11 17:00:00,2020,11,7,17,6.8,28.0,Good,5.0,UG/M3,1 Hr,Valid
6292,Ulaanbaatar,PM2.5 - Principal,2020-07-11 18:00:00,2020,11,7,18,6.8,28.0,Good,0.0,UG/M3,1 Hr,Invalid
6293,Ulaanbaatar,PM2.5 - Principal,2020-07-11 19:00:00,2020,11,7,19,14.9,57.0,Moderate,19.0,UG/M3,1 Hr,Valid
6294,Ulaanbaatar,PM2.5 - Principal,2020-07-11 20:00:00,2020,11,7,20,41.8,117.0,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
6295,Ulaanbaatar,PM2.5 - Principal,2020-07-11 21:00:00,2020,11,7,21,75.5,161.0,Unhealthy,105.0,UG/M3,1 Hr,Valid
6296,Ulaanbaatar,PM2.5 - Principal,2020-07-11 22:00:00,2020,11,7,22,64.4,156.0,Unhealthy,54.0,UG/M3,1 Hr,Valid
6297,Ulaanbaatar,PM2.5 - Principal,2020-07-11 23:00:00,2020,11,7,23,55.0,149.0,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
6298,Ulaanbaatar,PM2.5 - Principal,2020-08-11 00:00:00,2020,11,8,0,51.5,140.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6299,Ulaanbaatar,PM2.5 - Principal,2020-08-11 01:00:00,2020,11,8,1,48.7,134.0,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
6300,Ulaanbaatar,PM2.5 - Principal,2020-08-11 02:00:00,2020,11,8,2,50.3,137.0,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
6301,Ulaanbaatar,PM2.5 - Principal,2020-08-11 03:00:00,2020,11,8,3,45.6,126.0,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
6302,Ulaanbaatar,PM2.5 - Principal,2020-08-11 04:00:00,2020,11,8,4,46.8,129.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6303,Ulaanbaatar,PM2.5 - Principal,2020-08-11 05:00:00,2020,11,8,5,38.4,108.0,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
6304,Ulaanbaatar,PM2.5 - Principal,2020-08-11 06:00:00,2020,11,8,6,30.7,90.0,Moderate,23.0,UG/M3,1 Hr,Valid
6305,Ulaanbaatar,PM2.5 - Principal,2020-08-11 07:00:00,2020,11,8,7,29.3,87.0,Moderate,28.0,UG/M3,1 Hr,Valid
6306,Ulaanbaatar,PM2.5 - Principal,2020-08-11 08:00:00,2020,11,8,8,27.6,84.0,Moderate,26.0,UG/M3,1 Hr,Valid
6307,Ulaanbaatar,PM2.5 - Principal,2020-08-11 09:00:00,2020,11,8,9,39.3,110.0,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
6308,Ulaanbaatar,PM2.5 - Principal,2020-08-11 10:00:00,2020,11,8,10,76.6,162.0,Unhealthy,114.0,UG/M3,1 Hr,Valid
6309,Ulaanbaatar,PM2.5 - Principal,2020-08-11 11:00:00,2020,11,8,11,116.3,182.0,Unhealthy,156.0,UG/M3,1 Hr,Valid
6310,Ulaanbaatar,PM2.5 - Principal,2020-08-11 12:00:00,2020,11,8,12,108.6,178.0,Unhealthy,101.0,UG/M3,1 Hr,Valid
6311,Ulaanbaatar,PM2.5 - Principal,2020-08-11 13:00:00,2020,11,8,13,94.3,171.0,Unhealthy,80.0,UG/M3,1 Hr,Valid
6312,Ulaanbaatar,PM2.5 - Principal,2020-08-11 14:00:00,2020,11,8,14,59.6,153.0,Unhealthy,25.0,UG/M3,1 Hr,Valid
6313,Ulaanbaatar,PM2.5 - Principal,2020-08-11 15:00:00,2020,11,8,15,45.8,126.0,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
6314,Ulaanbaatar,PM2.5 - Principal,2020-08-11 16:00:00,2020,11,8,16,35.4,100.0,Moderate,25.0,UG/M3,1 Hr,Valid
6315,Ulaanbaatar,PM2.5 - Principal,2020-08-11 17:00:00,2020,11,8,17,24.2,76.0,Moderate,13.0,UG/M3,1 Hr,Valid
6316,Ulaanbaatar,PM2.5 - Principal,2020-08-11 18:00:00,2020,11,8,18,20.6,69.0,Moderate,17.0,UG/M3,1 Hr,Valid
6317,Ulaanbaatar,PM2.5 - Principal,2020-08-11 19:00:00,2020,11,8,19,16.2,60.0,Moderate,12.0,UG/M3,1 Hr,Valid
6318,Ulaanbaatar,PM2.5 - Principal,2020-08-11 20:00:00,2020,11,8,20,35.6,101.0,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
6319,Ulaanbaatar,PM2.5 - Principal,2020-08-11 21:00:00,2020,11,8,21,96.3,172.0,Unhealthy,157.0,UG/M3,1 Hr,Valid
6321,Ulaanbaatar,PM2.5 - Principal,2020-08-11 23:00:00,2020,11,8,23,76.0,162.0,Unhealthy,63.0,UG/M3,1 Hr,Valid
6322,Ulaanbaatar,PM2.5 - Principal,2020-09-11 00:00:00,2020,11,9,0,71.5,159.0,Unhealthy,67.0,UG/M3,1 Hr,Valid
6323,Ulaanbaatar,PM2.5 - Principal,2020-09-11 01:00:00,2020,11,9,1,77.2,162.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
6324,Ulaanbaatar,PM2.5 - Principal,2020-09-11 02:00:00,2020,11,9,2,69.1,158.0,Unhealthy,61.0,UG/M3,1 Hr,Valid
6325,Ulaanbaatar,PM2.5 - Principal,2020-09-11 03:00:00,2020,11,9,3,67.0,157.0,Unhealthy,65.0,UG/M3,1 Hr,Valid
6326,Ulaanbaatar,PM2.5 - Principal,2020-09-11 04:00:00,2020,11,9,4,57.0,152.0,Unhealthy,47.0,UG/M3,1 Hr,Valid
6327,Ulaanbaatar,PM2.5 - Principal,2020-09-11 05:00:00,2020,11,9,5,48.0,132.0,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6328,Ulaanbaatar,PM2.5 - Principal,2020-09-11 06:00:00,2020,11,9,6,38.0,107.0,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
6329,Ulaanbaatar,PM2.5 - Principal,2020-09-11 07:00:00,2020,11,9,7,39.0,110.0,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6330,Ulaanbaatar,PM2.5 - Principal,2020-09-11 08:00:00,2020,11,9,8,41.0,115.0,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
6331,Ulaanbaatar,PM2.5 - Principal,2020-09-11 09:00:00,2020,11,9,9,68.4,158.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
6332,Ulaanbaatar,PM2.5 - Principal,2020-09-11 10:00:00,2020,11,9,10,102.2,175.0,Unhealthy,136.0,UG/M3,1 Hr,Valid
6333,Ulaanbaatar,PM2.5 - Principal,2020-09-11 11:00:00,2020,11,9,11,163.1,213.0,Very Unhealthy,224.0,UG/M3,1 Hr,Valid
6334,Ulaanbaatar,PM2.5 - Principal,2020-09-11 12:00:00,2020,11,9,12,181.5,232.0,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
6335,Ulaanbaatar,PM2.5 - Principal,2020-09-11 13:00:00,2020,11,9,13,102.7,175.0,Unhealthy,24.0,UG/M3,1 Hr,Valid
6336,Ulaanbaatar,PM2.5 - Principal,2020-09-11 14:00:00,2020,11,9,14,62.3,155.0,Unhealthy,22.0,UG/M3,1 Hr,Valid
6337,Ulaanbaatar,PM2.5 - Principal,2020-09-11 15:00:00,2020,11,9,15,40.1,112.0,Unhealthy for Sensitive Groups,18.0,UG/M3,1 Hr,Valid
6338,Ulaanbaatar,PM2.5 - Principal,2020-09-11 16:00:00,2020,11,9,16,29.5,88.0,Moderate,19.0,UG/M3,1 Hr,Valid
6339,Ulaanbaatar,PM2.5 - Principal,2020-09-11 17:00:00,2020,11,9,17,21.2,70.0,Moderate,13.0,UG/M3,1 Hr,Valid
6340,Ulaanbaatar,PM2.5 - Principal,2020-09-11 18:00:00,2020,11,9,18,18.6,65.0,Moderate,16.0,UG/M3,1 Hr,Valid
6341,Ulaanbaatar,PM2.5 - Principal,2020-09-11 19:00:00,2020,11,9,19,27.3,83.0,Moderate,36.0,UG/M3,1 Hr,Valid
6342,Ulaanbaatar,PM2.5 - Principal,2020-09-11 20:00:00,2020,11,9,20,51.6,141.0,Unhealthy for Sensitive Groups,76.0,UG/M3,1 Hr,Valid
6343,Ulaanbaatar,PM2.5 - Principal,2020-09-11 21:00:00,2020,11,9,21,152.8,203.0,Very Unhealthy,254.0,UG/M3,1 Hr,Valid
6344,Ulaanbaatar,PM2.5 - Principal,2020-09-11 22:00:00,2020,11,9,22,182.9,233.0,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
6345,Ulaanbaatar,PM2.5 - Principal,2020-09-11 23:00:00,2020,11,9,23,212.4,262.0,Very Unhealthy,242.0,UG/M3,1 Hr,Valid
6346,Ulaanbaatar,PM2.5 - Principal,2020-10-11 00:00:00,2020,11,10,0,198.2,248.0,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
6347,Ulaanbaatar,PM2.5 - Principal,2020-10-11 01:00:00,2020,11,10,1,201.6,252.0,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
6348,Ulaanbaatar,PM2.5 - Principal,2020-10-11 02:00:00,2020,11,10,2,191.3,241.0,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
6349,Ulaanbaatar,PM2.5 - Principal,2020-10-11 03:00:00,2020,11,10,3,167.1,217.0,Very Unhealthy,143.0,UG/M3,1 Hr,Valid
6350,Ulaanbaatar,PM2.5 - Principal,2020-10-11 04:00:00,2020,11,10,4,135.6,192.0,Unhealthy,104.0,UG/M3,1 Hr,Valid
6351,Ulaanbaatar,PM2.5 - Principal,2020-10-11 05:00:00,2020,11,10,5,110.3,179.0,Unhealthy,85.0,UG/M3,1 Hr,Valid
6352,Ulaanbaatar,PM2.5 - Principal,2020-10-11 06:00:00,2020,11,10,6,78.6,163.0,Unhealthy,47.0,UG/M3,1 Hr,Valid
6353,Ulaanbaatar,PM2.5 - Principal,2020-10-11 07:00:00,2020,11,10,7,60.3,153.0,Unhealthy,42.0,UG/M3,1 Hr,Valid
6354,Ulaanbaatar,PM2.5 - Principal,2020-10-11 08:00:00,2020,11,10,8,74.1,161.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
6355,Ulaanbaatar,PM2.5 - Principal,2020-10-11 09:00:00,2020,11,10,9,102.0,175.0,Unhealthy,130.0,UG/M3,1 Hr,Valid
6356,Ulaanbaatar,PM2.5 - Principal,2020-10-11 10:00:00,2020,11,10,10,169.0,219.0,Very Unhealthy,236.0,UG/M3,1 Hr,Valid
6357,Ulaanbaatar,PM2.5 - Principal,2020-10-11 11:00:00,2020,11,10,11,209.5,259.0,Very Unhealthy,250.0,UG/M3,1 Hr,Valid
6358,Ulaanbaatar,PM2.5 - Principal,2020-10-11 12:00:00,2020,11,10,12,116.2,182.0,Unhealthy,23.0,UG/M3,1 Hr,Valid
6359,Ulaanbaatar,PM2.5 - Principal,2020-10-11 13:00:00,2020,11,10,13,67.5,157.0,Unhealthy,19.0,UG/M3,1 Hr,Valid
6360,Ulaanbaatar,PM2.5 - Principal,2020-10-11 14:00:00,2020,11,10,14,43.7,121.0,Unhealthy for Sensitive Groups,20.0,UG/M3,1 Hr,Valid
6361,Ulaanbaatar,PM2.5 - Principal,2020-10-11 15:00:00,2020,11,10,15,31.8,92.0,Moderate,20.0,UG/M3,1 Hr,Valid
6362,Ulaanbaatar,PM2.5 - Principal,2020-10-11 16:00:00,2020,11,10,16,28.4,85.0,Moderate,25.0,UG/M3,1 Hr,Valid
6363,Ulaanbaatar,PM2.5 - Principal,2020-10-11 17:00:00,2020,11,10,17,33.2,95.0,Moderate,38.0,UG/M3,1 Hr,Valid
6366,Ulaanbaatar,PM2.5 - Principal,2020-10-11 20:00:00,2020,11,10,20,110.1,179.0,Unhealthy,192.0,UG/M3,1 Hr,Valid
6367,Ulaanbaatar,PM2.5 - Principal,2020-10-11 21:00:00,2020,11,10,21,135.5,192.0,Unhealthy,161.0,UG/M3,1 Hr,Valid
6368,Ulaanbaatar,PM2.5 - Principal,2020-10-11 22:00:00,2020,11,10,22,102.7,175.0,Unhealthy,70.0,UG/M3,1 Hr,Valid
6369,Ulaanbaatar,PM2.5 - Principal,2020-10-11 23:00:00,2020,11,10,23,94.3,171.0,Unhealthy,86.0,UG/M3,1 Hr,Valid
6370,Ulaanbaatar,PM2.5 - Principal,2020-11-11 00:00:00,2020,11,11,0,92.1,170.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
6371,Ulaanbaatar,PM2.5 - Principal,2020-11-11 01:00:00,2020,11,11,1,83.6,166.0,Unhealthy,75.0,UG/M3,1 Hr,Valid
6372,Ulaanbaatar,PM2.5 - Principal,2020-11-11 02:00:00,2020,11,11,2,88.3,168.0,Unhealthy,93.0,UG/M3,1 Hr,Valid
6373,Ulaanbaatar,PM2.5 - Principal,2020-11-11 03:00:00,2020,11,11,3,88.1,168.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
6374,Ulaanbaatar,PM2.5 - Principal,2020-11-11 04:00:00,2020,11,11,4,76.0,162.0,Unhealthy,64.0,UG/M3,1 Hr,Valid
6375,Ulaanbaatar,PM2.5 - Principal,2020-11-11 05:00:00,2020,11,11,5,62.0,154.0,Unhealthy,48.0,UG/M3,1 Hr,Valid
6376,Ulaanbaatar,PM2.5 - Principal,2020-11-11 06:00:00,2020,11,11,6,54.0,147.0,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
6377,Ulaanbaatar,PM2.5 - Principal,2020-11-11 07:00:00,2020,11,11,7,44.0,122.0,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
6378,Ulaanbaatar,PM2.5 - Principal,2020-11-11 08:00:00,2020,11,11,8,47.9,132.0,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
6379,Ulaanbaatar,PM2.5 - Principal,2020-11-11 09:00:00,2020,11,11,9,68.9,158.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
6380,Ulaanbaatar,PM2.5 - Principal,2020-11-11 10:00:00,2020,11,11,10,132.0,190.0,Unhealthy,195.0,UG/M3,1 Hr,Valid
6381,Ulaanbaatar,PM2.5 - Principal,2020-11-11 11:00:00,2020,11,11,11,177.0,227.0,Very Unhealthy,222.0,UG/M3,1 Hr,Valid
6382,Ulaanbaatar,PM2.5 - Principal,2020-11-11 12:00:00,2020,11,11,12,128.0,188.0,Unhealthy,79.0,UG/M3,1 Hr,Valid
6383,Ulaanbaatar,PM2.5 - Principal,2020-11-11 13:00:00,2020,11,11,13,84.0,166.0,Unhealthy,40.0,UG/M3,1 Hr,Valid
6384,Ulaanbaatar,PM2.5 - Principal,2020-11-11 14:00:00,2020,11,11,14,56.4,151.0,Unhealthy,29.0,UG/M3,1 Hr,Valid
6385,Ulaanbaatar,PM2.5 - Principal,2020-11-11 15:00:00,2020,11,11,15,52.2,142.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6386,Ulaanbaatar,PM2.5 - Principal,2020-11-11 16:00:00,2020,11,11,16,41.6,116.0,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
6387,Ulaanbaatar,PM2.5 - Principal,2020-11-11 17:00:00,2020,11,11,17,25.8,80.0,Moderate,10.0,UG/M3,1 Hr,Valid
6388,Ulaanbaatar,PM2.5 - Principal,2020-11-11 18:00:00,2020,11,11,18,17.3,62.0,Moderate,9.0,UG/M3,1 Hr,Valid
6389,Ulaanbaatar,PM2.5 - Principal,2020-11-11 19:00:00,2020,11,11,19,13.6,54.0,Moderate,10.0,UG/M3,1 Hr,Valid
6392,Ulaanbaatar,PM2.5 - Principal,2020-11-11 22:00:00,2020,11,11,22,17.4,62.0,Moderate,19.0,UG/M3,1 Hr,Valid
6393,Ulaanbaatar,PM2.5 - Principal,2020-11-11 23:00:00,2020,11,11,23,30.6,90.0,Moderate,44.0,UG/M3,1 Hr,Valid
6394,Ulaanbaatar,PM2.5 - Principal,2020-12-11 00:00:00,2020,11,12,0,79.8,164.0,Unhealthy,129.0,UG/M3,1 Hr,Valid
6395,Ulaanbaatar,PM2.5 - Principal,2020-12-11 01:00:00,2020,11,12,1,109.9,179.0,Unhealthy,140.0,UG/M3,1 Hr,Valid
6396,Ulaanbaatar,PM2.5 - Principal,2020-12-11 02:00:00,2020,11,12,2,98.4,173.0,Unhealthy,87.0,UG/M3,1 Hr,Valid
6397,Ulaanbaatar,PM2.5 - Principal,2020-12-11 03:00:00,2020,11,12,3,69.2,158.0,Unhealthy,40.0,UG/M3,1 Hr,Valid
6398,Ulaanbaatar,PM2.5 - Principal,2020-12-11 04:00:00,2020,11,12,4,46.6,128.0,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
6399,Ulaanbaatar,PM2.5 - Principal,2020-12-11 05:00:00,2020,11,12,5,32.8,95.0,Moderate,19.0,UG/M3,1 Hr,Valid
6401,Ulaanbaatar,PM2.5 - Principal,2020-12-11 07:00:00,2020,11,12,7,17.7,63.0,Moderate,12.0,UG/M3,1 Hr,Valid
6402,Ulaanbaatar,PM2.5 - Principal,2020-12-11 08:00:00,2020,11,12,8,21.3,70.0,Moderate,25.0,UG/M3,1 Hr,Valid
6403,Ulaanbaatar,PM2.5 - Principal,2020-12-11 09:00:00,2020,11,12,9,34.6,98.0,Moderate,48.0,UG/M3,1 Hr,Valid
6404,Ulaanbaatar,PM2.5 - Principal,2020-12-11 10:00:00,2020,11,12,10,80.8,164.0,Unhealthy,127.0,UG/M3,1 Hr,Valid
6405,Ulaanbaatar,PM2.5 - Principal,2020-12-11 11:00:00,2020,11,12,11,153.9,204.0,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
6406,Ulaanbaatar,PM2.5 - Principal,2020-12-11 12:00:00,2020,11,12,12,137.4,193.0,Unhealthy,121.0,UG/M3,1 Hr,Valid
6407,Ulaanbaatar,PM2.5 - Principal,2020-12-11 13:00:00,2020,11,12,13,81.2,164.0,Unhealthy,25.0,UG/M3,1 Hr,Valid
6408,Ulaanbaatar,PM2.5 - Principal,2020-12-11 14:00:00,2020,11,12,14,53.1,144.0,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
